ID;Bundesland;Nachname_original;Nachname;GND;Geschlecht;Titel;Erscheinungsjahr;Erscheinungsjahr_k;Lit.preis_Name;Lit.preis_Autor_in_Name;Jug.literatur
2017;Sachsen;Bieniek;Bieniek;https://d-nb.info/gnd/118510754;männlich;Svenja hat's erwischt;1998;1998;;;ja
1034;Niedersachsen;Biermann;Biermann;https://d-nb.info/gnd/118510789;männlich;Berlin;1965;1965;;;nein
1698;Baden-Württemberg;Biermann;Biermann;https://d-nb.info/gnd/118510789;männlich;unbekannt;unbekannt;1936;;;
2706;Rheinland-Pfalz;Biermann;Biermann;https://d-nb.info/gnd/118510789;männlich;unbekannt;unbekannt;1936;;;
1345;Bremen;Biermann;Biermann;https://d-nb.info/gnd/118510789;männlich;unbekannt;unbekannt;1936;;;
1163;Niedersachsen;Bjerg;Bjerg;https://d-nb.info/gnd/136059201;männlich;Auerhaus;2015;2015;;;nein
2036;Sachsen;Bleidiek;Bleidiek;https://d-nb.info/gnd/111492167X;männlich;Safe (Theaterstück);1999;1999;;;nein
2538;Baden-Württemberg;Bobrowski;Bobrowski;https://d-nb.info/gnd/118512161;männlich;Geschichten;unbekannt;unbekannt;;;nein
1062;Niedersachsen;Bobrowski;Bobrowski;https://d-nb.info/gnd/118512161;männlich;Holunderblüte;unbekannt;1960;;Heinrich-Mann-Preis (1965);nein
2707;Rheinland-Pfalz;Bobrowski;Bobrowski;https://d-nb.info/gnd/118512161;männlich;Kindheit;unbekannt;unbekannt;;;nein
2231;Sachsen-Anhalt;Bobrowski;Bobrowski;https://d-nb.info/gnd/118512161;männlich;Levins Mühle. 34 Sätze über meinen Großvater;1964;1964;;Heinrich-Mann-Preis (1965);nein
2708;Rheinland-Pfalz;Bobrowski;Bobrowski;https://d-nb.info/gnd/118512161;männlich;Sprache;unbekannt;unbekannt;;;nein
2509;Baden-Württemberg;Boccaccio;Boccaccio;https://d-nb.info/gnd/11851217X;männlich;Falkennovelle (In: Das Dekameron);1470;1470;;;nein
1032;Niedersachsen;Boldt;Boldt;https://d-nb.info/gnd/118661175;männlich;Auf der Terrasse des Café Josty;1912;1912;;;nein
2714;Rheinland-Pfalz;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;Das Brot;1947;1947;;;nein
1587;Baden-Württemberg;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;Draußen vor der Tür;1947;1947;;;nein
2630;Bayern;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;Draußen vor der Tür;1947;1947;;;nein
3032;Saarland;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;Draußen vor der Tür;1947;1947;;;nein
818;Niedersachsen;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;Draußen vor der Tür;1947;1947;;;nein
142;Hessen;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;Draußen vor der Tür;1947;1947;;;nein
2713;Rheinland-Pfalz;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;Draußen vor der Tür;1947;1947;;;nein
2204;Sachsen-Anhalt;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;Draußen vor der Tür;1947;1947;;;nein
717;Niedersachsen;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;Kurzgeschichten;unbekannt;1949;;;nein
650;Niedersachsen;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;Nachts schlafen die Ratten doch;1947;1947;;;ja
1203;Bayern;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;unbekannt;unbekannt;1921;;;
362;Mecklenburg-Vorpommern;Borchert;Borchert;https://d-nb.info/gnd/118513451;männlich;unbekannt;unbekannt;1921;;;
1761;Baden-Württemberg;Borges;Borges;https://d-nb.info/gnd/118513532;männlich;Die Bibliothek von Babel;1941;1941;;;nein
2449;Sachsen-Anhalt;Borges;Borges;https://d-nb.info/gnd/118513532;männlich;Die Bibliothek von Babel;1941;1941;;;nein
214;Hessen;Born;Born;https://d-nb.info/gnd/11851363X;männlich;Die Fälschung;1979;1979;;;nein
1792;Baden-Württemberg;Boyle;Boyle;https://d-nb.info/gnd/119520478;männlich;World’s End;1989;1987;;;nein
2142;Sachsen-Anhalt;Boyne;Boyne;https://d-nb.info/gnd/133252922;männlich;Der Junge im gestreiften Pyjama;2006;2006;;;ja
651;Niedersachsen;Boyne;Boyne;https://d-nb.info/gnd/133252922;männlich;Der Junge im gestreiften Pyjama;2006;2006;;;ja
2030;Sachsen;Boyne;Boyne;https://d-nb.info/gnd/133252922;männlich;Der Junge im gestreiften Pyjama;2006;2006;;;ja
225;Hessen;Brückner;Brückner;https://d-nb.info/gnd/11851587X;weiblich;Wenn du geredet hättest, Desdemona;1983;1983;;;nein
2731;Rheinland-Pfalz;Brückner;Brückner;https://d-nb.info/gnd/11851587X;weiblich;Wenn du geredet hättest, Desdemona. Ungehaltene Reden ungehaltener Frauen;1983;1983;;;nein
2668;Bayern;Bradbury;Bradbury;https://d-nb.info/gnd/118659723;männlich;Fahrenheit 451;1955;1955;;;nein
1051;Niedersachsen;Brambach;Brambach;https://d-nb.info/gnd/119422999;männlich;Paul;unbekannt;1959;;;nein
2234;Sachsen-Anhalt;Braun;Braun;https://d-nb.info/gnd/118514644;männlich;Hinze-Kunze-Roman. Berichte von Hinze und Kunze;1985;1985;;;nein
1256;Bayern;Braun;Braun;https://d-nb.info/gnd/118514644;männlich;unbekannt;unbekannt;1939;;;
1699;Baden-Württemberg;Braun;Braun;https://d-nb.info/gnd/118514644;männlich;unbekannt;unbekannt;1939;;;
1083;Niedersachsen;Braun;Braun;https://d-nb.info/gnd/118514644;männlich;Unvollendete Geschichte;1977;1977;;;nein
2161;Sachsen-Anhalt;Braun;Braun;https://d-nb.info/gnd/118514644;männlich;Unvollendete Geschichte;1977;1977;;;nein
1616;Baden-Württemberg;Braun;Braun;https://d-nb.info/gnd/118514644;männlich;Unvollendete Geschichte;1977;1977;;;nein
1015;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;An die Nachgeborenen;1939;1939;;;nein
120;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Aufstieg und Fall der Stadt Mahagonny;1930;1930;;;nein
903;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Baal;1922;1922;;;nein
2408;Sachsen-Anhalt;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Baal;1922;1918;;;nein
101;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Baal;1922;1918;;;nein
2715;Rheinland-Pfalz;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Ballade von  der Hanna Cash;1926;1926;;;nein
2724;Rheinland-Pfalz;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Coriolan;1964;1964;;;nein
160;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der aufhaltsame Aufstieg des Arturo Ui;1958;1958;;;nein
907;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der aufhaltsame Aufstieg des Arturo Ui;1958;1957;;;nein
883;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der gute Mensch von Sezuan;1943;1943;;;nein
1544;Baden-Württemberg;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der gute Mensch von Sezuan;1943;1943;;;nein
2406;Sachsen-Anhalt;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der gute Mensch von Sezuan;1943;1943;;;nein
2037;Sachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der gute Mensch von Sezuan;1943;1943;;;nein
134;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der gute Mensch von Sezuan;1943;1943;;;nein
3033;Saarland;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der gute Mensch von Sezuan;1943;1943;;;nein
807;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der Jasager und der Neinsager;1930;1930;;;nein
144;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der kaukasische Kreidekreis;1948;1948;;;nein
2205;Sachsen-Anhalt;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der kaukasische Kreidekreis;1948;1948;;;nein
821;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der kaukasische Kreidekreis;1948;1948;;;nein
3034;Saarland;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Der kaukasische Kreidekreis;1948;1948;;;nein
2410;Sachsen-Anhalt;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die Dreigroschenoper;1928;1928;;;nein
2717;Rheinland-Pfalz;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die Dreigroschenoper;1928;1928;;;nein
115;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die Dreigroschenoper;1928;1928;;;nein
819;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die Dreigroschenoper;1928;1928;;;nein
2407;Sachsen-Anhalt;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die heilige Johanna der Schlachthöfe;1931;1959;;;nein
2718;Rheinland-Pfalz;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die heilige Johanna der Schlachthöfe;1931;1931;;;nein
162;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die heilige Johanna der Schlachthöfe;1931;1959;;;nein
889;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die heilige Johanna der Schlachthöfe;1931;1931;;;nein
912;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die Kleinbürgerhochzeit;1919;1919;;;nein
1047;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die Legende vom toten Soldaten;1922;1918;;;nein
997;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die Liebenden;1927;1928;;;nein
905;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Die Maßnahme;1930;1930;;;nein
155;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Flüchtlingsgespräche;1956;1956;;;nein
129;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Furcht und Elend des Dritten Reiches;1938;1938;;;nein
1589;Baden-Württemberg;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Furcht und Elend des Dritten Reiches;1938;1938;;;nein
2639;Bayern;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Furcht und Elend des Dritten Reiches;1938;1938;;;nein
906;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Furcht und Elend des Dritten Reiches;1938;1938;;;nein
2411;Sachsen-Anhalt;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Furcht und Elend des Dritten Reiches;1938;1938;;;nein
1053;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Gedanken über die Dauer des Exils;unbekannt;1937;;;nein
2722;Rheinland-Pfalz;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Geschichten vom Herrn Keuner;1948;1948;;;nein
292;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Geschichten vom Herrn Keuner;1948;1926;;;nein
718;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Geschichten vom Herrn Keuner;1948;1956;;;nein
908;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Herr Puntila und sein Knecht Matti;1948;1948;;;nein
2723;Rheinland-Pfalz;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Herr Puntila und sein Knecht Matti;1950;1950;;;nein
719;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Kalendergeschichten;1949;1949;;;nein
2720;Rheinland-Pfalz;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Leben des Galilei;1943;1943;;;nein
2405;Sachsen-Anhalt;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Leben des Galilei;1943;1943;;;nein
892;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Leben des Galilei;1943;1943;;;nein
136;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Leben des Galilei;1943;1943;;;nein
1572;Baden-Württemberg;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Leben des Galilei;1943;1943;;;nein
820;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Mutter Courage und ihre Kinder;1941;1941;;;nein
1612;Baden-Württemberg;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Mutter Courage und ihre Kinder;1941;1941;;;nein
130;Hessen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Mutter Courage und ihre Kinder;1941;1941;;;nein
2404;Sachsen-Anhalt;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Mutter Courage und ihre Kinder;1941;1941;;;nein
3035;Saarland;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Mutter Courage und ihre Kinder;1941;1941;;;nein
2719;Rheinland-Pfalz;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Mutter Courage und ihre Kinder;1941;1941;;;nein
904;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Trommeln in der Nacht;1922;1922;;;nein
2409;Sachsen-Anhalt;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Trommeln in der Nacht;1922;1922;;;nein
1673;Baden-Württemberg;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;unbekannt;unbekannt;1898;;;
1164;Bayern;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;unbekannt;unbekannt;1898;;;
371;Mecklenburg-Vorpommern;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;unbekannt;unbekannt;1898;;;
2725;Rheinland-Pfalz;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;unbekannt;unbekannt;1898;;;
2721;Rheinland-Pfalz;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Und was bekam des Soldaten Weib?;1943;1943;;;nein
2716;Rheinland-Pfalz;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Vom armen B B;1926;1926;;;nein
975;Niedersachsen;Brecht;Brecht;https://d-nb.info/gnd/118514768;männlich;Von der Freundlichkeit der Welt;1921;1921;;;nein
2726;Rheinland-Pfalz;Brentano;Brentano;https://d-nb.info/gnd/118515055;männlich;Abendständchen;1802;1802;;;nein
865;Niedersachsen;Brentano;Brentano;https://d-nb.info/gnd/118515055;männlich;Der Philister vor, in und nach der Geschichte;1811;1811;;;nein
990;Niedersachsen;Brentano;Brentano;https://d-nb.info/gnd/118515055;männlich;Der Spinnerin Nachtlied;1818;1802;;;nein
2727;Rheinland-Pfalz;Brentano;Brentano;https://d-nb.info/gnd/118515055;männlich;Der Spinnerin Nachtlied;1818;1818;;;nein
40;Hessen;Brentano;Brentano;https://d-nb.info/gnd/118515055;männlich;Die Geschichte vom braven Kasperl und dem schönen Annerl;1817;1817;;;nein
2235;Sachsen-Anhalt;Brentano;Brentano;https://d-nb.info/gnd/118515055;männlich;Geschichte vom braven Kasperl und dem schönen Annerl;1817;1817;;;nein
2551;Bayern;Brentano;Brentano;https://d-nb.info/gnd/118515055;männlich;unbekannt;unbekannt;1778;;;
1683;Baden-Württemberg;Brentano;Brentano;https://d-nb.info/gnd/118515055;männlich;unbekannt;unbekannt;1778;;;
2728;Rheinland-Pfalz;Brentano;Brentano;https://d-nb.info/gnd/118515055;männlich;unbekannt;unbekannt;1778;;;
352;Mecklenburg-Vorpommern;Brinckman;Brinckman;https://d-nb.info/gnd/118515470;männlich;unbekannt;unbekannt;1814;;;
213;Hessen;Brinkmann;Brinkmann;https://d-nb.info/gnd/118515470;männlich;Rom, Blicke;1979;1979;;;nein
1700;Baden-Württemberg;Brinkmann;Brinkmann;https://d-nb.info/gnd/118515470;männlich;unbekannt;unbekannt;1940;;;
2729;Rheinland-Pfalz;Brinkmann;Brinkmann;https://d-nb.info/gnd/118515470;männlich;unbekannt;unbekannt;1940;;;
652;Niedersachsen;Britting;Britting;https://d-nb.info/gnd/118674196;männlich;Brudermord im Altwasser;1929;1929;;;nein
1006;Niedersachsen;Brockes;Brockes;https://d-nb.info/gnd/118515586;männlich;Kirschblüte bei der Nacht;1727;1727;;;nein
2730;Rheinland-Pfalz;Brockes;Brockes;https://d-nb.info/gnd/118515586;männlich;Kirschblüte bei der Nacht;1727;1727;;;nein
1146;Niedersachsen;Bronsky;Bronsky;https://d-nb.info/gnd/136148654;weiblich;Scherbenpark;2008;2008;;;ja
2486;Baden-Württemberg;Brontë;Brontë;https://d-nb.info/gnd/118638017;weiblich;Sturmhöhe;1847;1847;;;nein
2021;Sachsen;Brooks;Brooks;https://d-nb.info/gnd/129239321;männlich;Lucas;2005;2003;Goldener Lufti (2006), Buxtehuder Bulle (2005), Eule des Monats (2005), Deutscher Jugendliteraturpreis (2006);;ja
1322;Brandenburg;Brooks;Brooks;https://d-nb.info/gnd/129239321;männlich;Martyn Pig;2002;2002;;;ja
388;Niedersachsen;Brussig;Brussig;https://d-nb.info/gnd/119491028;männlich;Am kürzeren Ende der Sonnenallee;1999;1974;;;nein
2162;Sachsen-Anhalt;Brussig;Brussig;https://d-nb.info/gnd/119491028;männlich;Am kürzeren Ende der Sonnenallee;1999;1974;;;nein
3000;Saarland;Brussig;Brussig;https://d-nb.info/gnd/119491028;männlich;Am kürzeren Ende der Sonnenallee;1999;1999;;;nein
1617;Baden-Württemberg;Brussig;Brussig;https://d-nb.info/gnd/119491028;männlich;Am kürzeren Ende der Sonnenallee;1999;1974;;;nein
2236;Sachsen-Anhalt;Brussig;Brussig;https://d-nb.info/gnd/119491028;männlich;Helden wie wir;1995;1995;;;nein
1076;Niedersachsen;Brussig;Brussig;https://d-nb.info/gnd/119491028;männlich;Helden wie wir;1995;1995;;;nein
2238;Sachsen-Anhalt;Brussig;Brussig;https://d-nb.info/gnd/119491028;männlich;Wasserfarben;1991;1991;;;nein
1135;Niedersachsen;Brussig;Brussig;https://d-nb.info/gnd/119491028;männlich;Wasserfarben;1991;1991;;;nein
2237;Sachsen-Anhalt;Brussig;Brussig;https://d-nb.info/gnd/119491028;männlich;Wie es leuchtet;2004;2004;;;nein
1762;Baden-Württemberg;Bulgakov;Bulgakov;https://d-nb.info/gnd/118517376;männlich;Der Meister und Margarita;1968;1967;;;nein
2031;Sachsen;Burgess;Burgess;https://d-nb.info/gnd/11811848X;männlich;Junk;1999;1996;;;ja
1763;Baden-Württemberg;Calvino;Calvino;https://d-nb.info/gnd/118518542;männlich;Der Baron auf den Bäumen;1960;1957;;;nein
2737;Rheinland-Pfalz;Calvino;Calvino;https://d-nb.info/gnd/118518542;männlich;Wenn ein Reisender...;1979;1979;;;nein
2490;Baden-Württemberg;Camus;Camus;https://d-nb.info/gnd/118518739;männlich;Der Fremde;1942;1942;;;nein
2471;Baden-Württemberg;Camus;Camus;https://d-nb.info/gnd/118518739;männlich;Die Pest;1949;1949;;;nein
2450;Sachsen-Anhalt;Camus;Camus;https://d-nb.info/gnd/118518739;männlich;Die Pest;1949;1947;;;nein
140;Hessen;Camus;Camus;https://d-nb.info/gnd/118518739;männlich;Prometheus in der Hölle;1946;1946;;;nein
1246;Bayern;Camus;Camus;https://d-nb.info/gnd/118518739;männlich;unbekannt;unbekannt;1913;;;
1664;Baden-Württemberg;Capus;Capus;https://d-nb.info/gnd/118181505;männlich;Fast ein bisschen Frühling;2002;2002;;;nein
608;Niedersachsen;Carroll;Carroll;https://d-nb.info/gnd/11851928X;männlich;Alice im Wunderland;1865;1865;;;ja
2114;Sachsen-Anhalt;Carroll;Carroll;https://d-nb.info/gnd/11851928X;männlich;Alice im Wunderland;1865;1865;;;ja
2738;Rheinland-Pfalz;Celan;Celan;https://d-nb.info/gnd/118519859;männlich;Todesfuge;1948;1948;;Georg-Büchner-Preis (1960);nein
1059;Niedersachsen;Celan;Celan;https://d-nb.info/gnd/118519859;männlich;Todesfuge;1948;1948;;Georg-Büchner-Preis (1960);nein
145;Hessen;Celan;Celan;https://d-nb.info/gnd/118519859;männlich;Todesfuge;1948;1948;;Georg-Büchner-Preis (1960);nein
1701;Baden-Württemberg;Celan;Celan;https://d-nb.info/gnd/118519859;männlich;unbekannt;unbekannt;1920;;Georg-Büchner-Preis (1960);
1257;Bayern;Celan;Celan;https://d-nb.info/gnd/118519859;männlich;unbekannt;unbekannt;1920;;Georg-Büchner-Preis (1960);
2593;Bayern;Christ;Christ;https://d-nb.info/gnd/118520555;weiblich;Erinnerungen einer Überflüssigen;1912;1912;;;nein
968;Niedersachsen;Claudius;Claudius;https://d-nb.info/gnd/118521098;männlich;Der Mensch;1783;1775;;;nein
1045;Niedersachsen;Claudius;Claudius;https://d-nb.info/gnd/118521098;männlich;Kriegslied;1778;1779;;;nein
1680;Baden-Württemberg;Claudius;Claudius;https://d-nb.info/gnd/118521098;männlich;unbekannt;unbekannt;1740;;;
2739;Rheinland-Pfalz;Claudius;Claudius;https://d-nb.info/gnd/118521098;männlich;unbekannt;unbekannt;1740;;;
2740;Rheinland-Pfalz;Cocteau;Cocteau;https://d-nb.info/gnd/118521349;männlich;La voix humaine;1930;1930;;;nein
1793;Baden-Württemberg;Coetzee;Coetzee;https://d-nb.info/gnd/118521349;männlich;Schande;2000;1999;;;nein
2115;Sachsen-Anhalt;Colfer;Colfer;https://d-nb.info/gnd/124045324;männlich;Artemis Fowl (Reihe);2001;2001;;;ja
2019;Sachsen;Colfer;Colfer;https://d-nb.info/gnd/124045324;männlich;Artemis Fowl (Reihe);2001;2001;;;ja
2144;Sachsen-Anhalt;Collins;Collins;https://d-nb.info/gnd/130042161;weiblich;Die Tribute von Panem (Buchreihe);2009;2008;Buxtehuder Bulle (2009), Deutscher Jugendliteraturpreis (2010);;ja
2218;Sachsen-Anhalt;Conrad;Conrad;https://d-nb.info/gnd/118521861;männlich;Der Taifun;1902;1902;;;nein
723;Niedersachsen;Conrad;Conrad;https://d-nb.info/gnd/118521861;männlich;Der Taifun;1902;1902;;;nein
722;Niedersachsen;Conrad;Conrad;https://d-nb.info/gnd/118521861;männlich;Ein Vorposten des Fortschritts;1896;1896;;;nein
2219;Sachsen-Anhalt;Conrad;Conrad;https://d-nb.info/gnd/118521861;männlich;Ein Vorposten des Fortschritts;1896;1896;;;nein
1737;Baden-Württemberg;Conrad;Conrad;https://d-nb.info/gnd/118521861;männlich;Herz der Finsternis;1899;1902;;;nein
656;Niedersachsen;Cooper;Cooper;https://d-nb.info/gnd/118676865;männlich;Lederstrumpf - Erzählungen;1823;1839;;;nein
498;Niedersachsen;Cottrell Boyce;Cottrell Boyce;https://d-nb.info/gnd/129728934;männlich;Der unvergessene Mantel;2012;2011;Deutscher Jugendliteraturpreis (2013);;ja
2018;Sachsen;Cottrell Boyce;Cottrell Boyce;https://d-nb.info/gnd/129728934;männlich;Meisterwerk;2006;2005;;;ja
542;Niedersachsen;Craighead George;Craighead George;https://d-nb.info/gnd/108082652;weiblich;Julie von den Wölfen;1972;1972;Deutscher Jugendliteraturpreis (1975);;ja
2146;Sachsen-Anhalt;Craighead George;Craighead George;https://d-nb.info/gnd/108082652;weiblich;Julie von den Wölfen;1972;1972;Deutscher Jugendliteraturpreis (1975);;ja
610;Niedersachsen;Creech;Creech;https://d-nb.info/gnd/123728134;weiblich;Glück mit Soße;2006;2003;;;ja
611;Niedersachsen;Creech;Creech;https://d-nb.info/gnd/123728134;weiblich;Leo mittendrin;2008;2005;;;ja
2244;Sachsen-Anhalt;Döblin;Döblin;https://d-nb.info/gnd/118526200;männlich;Berlin Alexanderplatz;1929;1929;;;nein
