;ID;Titel;Inhalt;Semester;Art;Intervall_Start;Intervall_End;Universität;NER_Pers_Inhalt;NER_Pers_Titel
10;wien1099;Masterarbeit Neuere Deutsche Literatur (Dipl.SE f. LA-Studierende);Das Seminar wird als Workshop gehalten. Die Teilnehmer stellen ihre Masterarbeits- bzw. Diplomarbeitssprojekte vor. Diese werden im Anschluss im Plenum diskutiert. Das Seminar soll die erfolgreiche Fertigstellung der Abschlussarbeiten unterstützend begleiten.;sose19;SE;2019-04;2019-08;wien;;
11;wien1100;Masterarbeit Neuere Deutsche Literatur (Dipl.SE f. LA-Studierende);"Ziel ist der kontrollierte und gemeinsam diskutierte Fortschritt der Masterarbeit. - Die betreffenden Forschungsvorhaben werden vorgestellt (Referat und Diskussion); methodisch bzw. theoretisch relevante Texte werden ausgewählt und gemeinsam besprochen.";sose19;SE;2019-04;2019-08;wien;;
12;wien1101;Masterarbeit Neuere Deutsche Literatur (Dipl.SE f. LA-Studierende);;sose19;SE;2019-04;2019-08;wien;;
13;wien1103;Einführung in die Literaturwissenschaft: Literatur in Wien um 1900;"Im Rahmen der Lehrveranstaltung werden Methoden für die genaue wissenschaftliche Analyse literarischer Texte anhand eines Themas (Literatur in Wien um 1900) erarbeitet. Einerseits werden theoretische Grundlagen vermittelt, andererseits wenden wir diese im Rahmen des praktischen Umgangs mit erzählenden, dramatischen und lyrischen Texten an. Die Textarbeit wird ergänzt durch die Vermittlung fachspezifischer literaturwissenschaftlicher Schlüsselqualifikationen des wissenschaftlichen Arbeitens (Recherche, Umgang mit Fachliteratur). Dabei wird ein notwendiges literaturwissenschaftliches Begriffsinventar erarbeitet, das zum selbständigen, kritischen Umgang mit literarischen Texten auch außerhalb des thematischen Schwerpunkts befähigt. Die erworbenen Kompetenzen werden in schriftlichen Aufgaben vertieft und um Kenntnisse des fachspezifischen Schreibens erweitert.
Um 1900 wird die moderne Metropole Wien (neben anderen Städten wie Berlin, Paris oder München) zu einem Zentrum des literarischen Lebens; auch wissenschaftliche, medientechnische und soziale Veränderungen stellen wichtige Kontexte des künstlerischen Schaffens der Jahrhundertwende dar. Ausdruck finden diese Veränderungen etwa in einer weitreichenden Sprachkrise, aber auch in neuen Erzählmustern. In der Lehrveranstaltung begeben wir uns in dieses ‚Labor der Moderne‘ und untersuchen anhand ausgewählter Texte von Arthur Schnitzer, Peter Altenberg oder Hugo von Hofmannsthal neue künstlerische und wissensgeschichtliche Tendenzen. Eine detaillierte Liste der Texte, die wir behandeln, wird in der ersten Sitzung ausgegeben.";sose19;EU;2019-04;2019-08;wien;['Arthur Schnitzer', 'Peter Altenberg', 'Hugo von Hofmannsthal'];
14;wien1104;NdL: Neueste Erzählungen von Baláka bis Vanderbeke, von Menasse bis Stamm;Anhand von ausgewählten Erzählungen der letzten zehn Jahre werden narrative Strategien und literarische Verfahren vertiefend analysiert und reflektiert. Zudem sollen ein Überblick über die deutschsprachige Gegenwartsliteratur und Einführungen in Leben und Werk der Autorinnen und Autoren erarbeitet werden. Nach gruppenspezifischen Analysen von Teilaspekten der Erzählungen (close reading) erfolgt die gemeinsame Interpretation und Diskussion der Texte und die eingehende Reflexion ihrer literarischen Strategien.;sose19;KO;2019-04;2019-08;wien;;['Baláka', 'Vanderbeke', 'Menasse', 'Stamm']
15;wien1105;Masterseminar NdL: Kunst & Obszönität: Queer-feministische Strategien der Erregung;"Als obszön gelten Grenzverletzungen und Tabubrüche, die Ekel oder Scham hervorrufen. Die
Art dieser Tabubrüche variiert dabei nach den jeweiligen sozialen, kulturellen und
historischen Kontexten, in denen sie stattfinden. Als Strategien der Provokation, Kritik und
Subversion findet der gezielte Einsatz von Obszönität insbesondere in der zweiten Hälfte des
20. Jahrhunderts auch Eingang in die Künste sowie in ästhetisch-theoretische Konzepte.
Das Seminar widmet sich dem künstlerischen Einsatz von Obszönität aus queer-feministischer Perspektive. So führt das politische Emanzipationsstreben von Frauen nicht nur zur expliziten Exploration ""weiblicher Sexualität"" (bspw. Kathy Acker) bzw. zur kritischen
Auseinandersetzung mit Sexualität innerhalb einer patriarchalen Gesellschaft (z.B. Elfriede
Jelinek), sondern auch zum Ausloten tabuisierter Körperprozesse, wie beispielsweise jenem
der Menstruation in der so genannten ""Period Art"" (z.B. Judy Chicago, Kiki Smith u.a.). Auch
jüngere Arbeiten im Kontext der Queer Art übernehmen Strategien des Obszönen, indem sie
bspw. gezielt abjekte Körper (bspw. Fat Art, Kunst & Transgender) in Szene setzen oder von
alternativen Formen des Begehrens (z.B. Ron Athey, Dennis Cooper) erzählen.
Aufbauend auf Theorien des Obszönen sowie der Analyse ausgewählter Beispiele aus
Literatur, Film, Performance Art und Musik soll deutlich werden, dass das Obszöne nicht nur
ein Bruch mit Normen und Tabus ist, sondern als solcher vor allem auch als ein Darstellungs-und Erkenntnismodus queer-feministischer Kritik verstanden werden muss.
Dem Thema geschuldet werden Beispiele aus den Bereichen Film, Literatur und Performance Art beleuchtet, die explizite Darstellungen von Sexualität und/oder Gewalt beinhalten. Es wird erwartet, dass Sie sich mit solcherart Material auseinandersetzen können und wollen";sose19;SE;2019-04;2019-08;wien;['Kathy Acker', 'Elfriede Jelinek', 'Judy Chicago', 'Kiki Smith', 'Ron Athey', 'Dennis Cooper'];
16;wien1106;Masterarbeit Neuere Deutsche Literatur (Dipl.SE f. LA-Studierende);Im Seminar sollen die Dipl. oder Masterarbeiten vorgestellt und diskutiert werden. Ein Handout eine Woche vor dem Referat wird erwünscht.;sose19;SE;2019-04;2019-08;wien;;
17;wien1107;Masterseminar NdL: We-Narratives von Kafka bis Jelinek;"Die Verwendung des Pronomens „Wir“ ist in der Alltagskommunikation, in Politik und Ästhetik eine nicht wegzudenkende Selbstverständlichkeit. Allerdings handelt es sich beim Wir-Sagen um soziologisch wie kulturhistorisch hoch komplexe Sprechakte, die performativ auf eine Gruppe verweisen, deren Legitimität, Grenzen (Inklusion/ Exklusion) und Machtrelationen in den Äußerungen mitverhandelt werden. Wir-Diskurse sind, wie in der Forschung seit langem bekannt, Schlüsselelemente in der Konstituierung von Kollektiven (soziale Gruppen, Klassen, Parteien, Geschlechter, Nationen usw.), wobei das Sprechen „im Namen von“ als ebenso zentrale wie heikle Grundfigur politischer Subjektivierung und Stellvertretung zu verstehen ist. Weniger gut erforscht ist freilich das Paradoxon, dass der Erfolgsgeschichte gesellschaftlicher Wir-Diskurse eine signifikant anders verlaufende Geschichte des kollektiv (real) gesprochenen Wir gegenübersteht. Zu diesen Wir-Sprechpraktiken zählen u.a. das Chorbeten, das politische Skandieren, das chorische Deklamieren, das didaktische Chorsprechen, die Sprechchorbewegung des frühen 20. Jahrhunderts und die Tradition des chorischen Sprechens im Theater. Das genannte Paradoxon verlangt, die Funktionsweisen unterschiedlicher Medien, Schauplätze und Kunstgattungen in die Reflexion über Wir-Diskurse miteinbeziehen. Es erlaubt jedoch zugleich einen neuen Blick auf das Wir der erzählenden Literatur – auf die „we-narratives“ von Kafka bis Jelinek.
Die Lehrveranstaltung verfolgt zwei Ziele:
1) Zum einen zielt sie auf die Vermittlung und selbständige Erarbeitung von literatur- und kulturhistorischem Wissen bezüglich der im Zentrum stehenden Problematik des Wir-Sagens, Wir-Schreibens und Wir-Lesens im Spannungsfeld von Politik und Ästhetik (Literatur, Theater).
2) Zum anderen zielt das Seminar auf das Erwerben praktischer Kompetenzen des selbständigen wissenschaftlichen Arbeitens, wobei die einzelnen Arbeitsschritte (unterstützte Themenfindung; Erstellung eines Exposés, inklusive klarer Fragestellung und Methodik sowie einer Bibliografie relevanter Forschungsliteratur) thematisiert, diskutiert und Schritt für Schritt mit Unterstützung (durch die LV-Leiterin und in themenbezogenen Arbeitsgruppen) umgesetzt werden.
Die Lehrveranstaltung beginnt mit mehreren Sitzungen, in denen auf der Basis selbständiger Vorbereitung wichtige theoretische Grundlagen und literarische Schlüsseltexte gemeinsam erarbeitet werden. Diese Termine werden begleitet von Überblicken und Gruppenarbeiten zu den verschiedenen Bereichen wissenschaftlichen Arbeitens (literatur- und kulturwissenschaftliche Methodik, Bibliografieren, Themenspezifizierung, Strukturierung der schriftlichen Abschlussarbeit). Im Laufe der letzten Termine werden von den Teilnehmern und Teilnehmerinnen Kurzreferate zu den erarbeiteten Exposés gehalten und im Plenum durch Anregungen ergänzt und diskutiert.";sose19;SE;2019-04;2019-08;wien;['Kafka', 'Jelinek'];['Kafka', 'Jelinek']
18;wien1108;Masterseminar NdL: Österreichische Exilliteratur;"Die nationalsozialistische Herrschaft in Deutschland (ab 1933) und Österreich (ab 1938) bewirkte eine grobe Zäsur in der österreichischen Literaturgeschichte. Hunderte Autorinnen und Autoren konnten ihre Bücher nicht mehr veröffentlichen, wurden verfolgt und waren gezwungen unter oft dramatischen Umständen das Land zu verlassen. Viele kehrten nie wieder nach Österreich zurück und auch ihre seit dem Exil verfasste Literatur blieb lange Zeit unbeachtet, spielte für das Selbstverständnis des ""neuen Österreich"" nach dem Ende des Zweiten Weltkriegs keine Rolle. Im Zentrum unseres Seminars werden aber nicht die berühmten Vertriebenen der österreichischen Literatur wie Hermann Broch, Joseph Roth, Franz Werfel oder Stefan Zweig stehen, sondern ausgewählte Werke unbekannterer Autorinnen und Autoren wie Maria Lazar, Hermynia zur Mühlen, Robert Neumann, Ludwig Winder, Theodor Kramer und Leo Katz. Ausgehend von den individuellen Fallgeschichten von Verfolgung, Flucht und Exil sollen allgemeinere Dimensionen des Schreibens in der Fremde diskutiert werden, so etwa Fragen des Sprachverlusts bzw. Sprachwechsels, der jüdischen Diaspora, der ästhetischen Traditionen und politischen Strategien, die in der Exilliteratur zum Tragen kommen.
Zur Einführung in das Thema sei die Web-Plattform www.literaturepochen.at/exil empfohlen.";sose19;SE;2019-04;2019-08;wien;['Hermann Broch', 'Joseph Roth', 'Franz Werfel', 'Stefan Zweig', 'Maria Lazar', 'Hermynia zur Mühlen', 'Robert Neumann', 'Ludwig Winder', 'Theodor Kramer', 'Leo Katz'];
19;wien1110;NdL: Ekphrasis - Bilder in literarischen Texten;"Ekphrasis ist ein Sammelbegriff, unter dem sehr unterschiedliche und dennoch miteinander verbundene Phänomene zusammengefasst werden.
In einer sehr allgemeinen Form wird darunter die sprachliche Bezugnahme auf ein nicht-sprachliches Artefakt verstanden. Damit hängt die engere Bestimmung von Ekphrasis als Bildbeschreibung zusammen. Werke der bildenden Kunst werden in literarischen Texten beschrieben, ihr Auftauchen hat eine weiter zu erklärende Funktion innerhalb des literarischen Texts. Bildbeschreibung und Bildzitat (von realen oder erfundenen Kunstwerken) steht im Mittelpunkt dieser Begriffsbedeutung.
In einem weiteren Sinn versteht man in der Rhetorik unter Ekphrasis die anschauliche Beschreibung von Lebewesen, Ereignissen, Orten und Zeiten. Wie mit den Mitteln der Sprache und der Literatur visuelle Erlebnisse dargestellt und erzeugt werden, ist im Fokus dieser weiteren Fassung von Ekphrasis.
Das Phänomen, dass in literarischen Texten Werke der bildenden Kunst eine Rolle spielen und auf sie Bezug genommen wird, ist seit Anbeginn der Literatur verbreitet und bedeutsam. In den letzten Jahrzehnten ist der Begriff auch für die Literaturwissenschaft neu belebt worden. Zum einen soll in der Semestervorlesung zu Ekphrasis den unterschiedlichen zeichentheoretischen Grundlagen von Literatur und Malerei nachgegangen werden und damit die bekannte Unterscheidung, die auf Lessing zurückgeht, kritisch rekonstruiert werden: in seinem ""Laokoon"" führt er aus, dass die nebeneinander geordneten Zeichen der Malerei als Figuren und Farben im Raum nur nebeneinander geordnete Gegenstände ausdrücken können und die aufeinander folgenden Zeichen der Poesie als artikulierte Töne in der Zeit nur auf einander folgende Gegenstände. Lessing exemplifiziert dies vor allem anhand der Epen von Homer und Vergil. Die kritische Rekonstruktion wird sowohl die zeitgenössische Kritik (Herder in den ""Kritischen Wäldern"") als auch die aktuelle Reformulierung im Lichte von Semiotik und analytischer Symboltheorie (Nelson Goodman) nachzeichnen.
Zum anderen wird die Semestervorlesung der Frage nach den Erlebnissen beim Lesen von literarischen Texten und dem damit zusammenhängenden Konzept der ""experientiality"", also den konkreten Erfahrungsprozessen beim Produzieren und Rezipieren von Literatur aus der Perspektive der kognitiven Poetik und der empirischen Literaturforschung nachgehen. Denn es ist keineswegs gewiss, dass nur die Beschreibung von Werken der bildenden Kunst Bilderlebnisse in den Lesenden hervorrufen kann. Der – kritisch zu befragenden – Forschungsliteratur zufolge ist das Verstehen und Rezipieren fast aller beschreibenden Passagen in literarischen Texten an solche Bilderlebnisse gebunden. Welche Unterschiede es dennoch zwischen Ekphrasis sensu stricto und Beschreibungen, die bildliche Vorstellungen auslösen, geben kann, soll in der Vorlesung ebenso diskutiert werden wie deren unterschiedliche ästhetische Funktion in literarischen Texten.
Als Textcorpus kommen vor allem literarische Werke in den Blick, die auf Ekphrasis setzen (Peter Weiss, Friederike Mayröcker, Ernst Jandl, Michael Lentz, Dieter Roth…)
Michael Lentz, Schriftsteller und Professor für Literarisches Schreiben am Deutschen Literaturinstitut Leipzig, wird im Rahmen der Semestervorlesung zwei Poetikvorlesungen zu Ekphrasis (siehe Anmerkungen zum Termin) halten.";sose19;VO;2019-04;2019-08;wien;['Lessing', 'Lessing', 'Homer', 'Vergil', 'Nelson Goodman', 'Peter Weiss', 'Friederike Mayröcker', 'Ernst Jandl', 'Michael Lentz', 'Dieter Roth', 'Michael Lentz'];
20;wien1111;Einführung in die Literaturwissenschaft: Literarische Familienaufstellungen;Die Einführung in die Literaturwissenschaft vermittelt exemplarisch am Thema der Familiennarration sowohl theoretische als auch praktische Fertigkeiten auf dem Gebiet der Literaturwissenschaft. Wesentliche literaturwissenschaftliche Schlüsselqualifikationen wie Text- und Erzählanalyse sowie die Grundlagen des wissenschaftlichen Arbeitens (Recherche, Bibliographieren, Zitieren, Wissenschaftsethik) ebenso wie Basiskenntnisse der Editionswissenschaft werden anhand zahlreicher Beispiele aus den Primärtexten sowie vertiefend mit Hilfe von Arbeitsaufgaben erarbeitet. Das Seminar behandelt Texte von Lessing, Kleist, Hauptmann, Kafka, Borchert und Vanderbeke. Bei sämtlichen der Texte handelt es sich um raffinierte und höchst konflikthafte Familiennarrationen, die sich ideal dazu eignen, ein literarisches Begriffsinventar zu erarbeiten und auszutesten. Ein detaillierter Stundenplan wird in der ersten Sitzung ausgegeben und besprochen.;sose19;EU;2019-04;2019-08;wien;['Lessing', 'Kleist', 'Hauptmann', 'Kafka', 'Borchert', 'Vanderbeke'];
21;wien1112;Einführung in die Literaturwissenschaft: Literatur in Wien um 1900;"Im Rahmen der Lehrveranstaltung werden Methoden für die genaue wissenschaftliche Analyse literarischer Texte anhand eines Themas (Literatur in Wien um 1900) erarbeitet. Einerseits werden theoretische Grundlagen vermittelt, andererseits wenden wir diese im Rahmen des praktischen Umgangs mit erzählenden, dramatischen und lyrischen Texten an. Die Textarbeit wird ergänzt durch die Vermittlung fachspezifischer literaturwissenschaftlicher Schlüsselqualifikationen des wissenschaftlichen Arbeitens (Recherche, Umgang mit Fachliteratur). Dabei wird ein notwendiges literaturwissenschaftliches Begriffsinventar erarbeitet, das zum selbständigen, kritischen Umgang mit literarischen Texten auch außerhalb des thematischen Schwerpunkts befähigt. Die erworbenen Kompetenzen werden in schriftlichen Aufgaben vertieft und um Kenntnisse des fachspezifischen Schreibens erweitert.
Um 1900 wird die moderne Metropole Wien (neben anderen Städten wie Berlin, Paris oder München) zu einem Zentrum des literarischen Lebens; auch wissenschaftliche, medientechnische und soziale Veränderungen stellen wichtige Kontexte des künstlerischen Schaffens der Jahrhundertwende dar. Ausdruck finden diese Veränderungen etwa in einer weitreichenden Sprachkrise, aber auch in neuen Erzählmustern. In der Lehrveranstaltung begeben wir uns in dieses ‚Labor der Moderne‘ und untersuchen anhand ausgewählter Texte von Arthur Schnitzer, Peter Altenberg oder Hugo von Hofmannsthal neue künstlerische und wissensgeschichtliche Tendenzen. Eine detaillierte Liste der Texte, die wir behandeln, wird in der ersten Sitzung ausgegeben.";sose19;EU;2019-04;2019-08;wien;['Arthur Schnitzer', 'Peter Altenberg', 'Hugo von Hofmannsthal'];
22;wien1114;NdL: Leseszenen in der Literatur vom 18. Jahrhundert bis zur Gegenwart;"Mit einiger Distanz betrachtet ist das Lesen von Büchern eine merk¬würdige Tä¬tigkeit. Was bringt Menschen dazu, stundenlang still zu sitzen oder zu liegen und auf einen gebundenen Stapel bedruckten Papiers zu schauen? Welche Vorstellun¬gen, Gedanken und Gefühle sind hier im Spiel, welche Bedeutung hat das Lesen von Büchern für die Einzelnen und für die Gesellschaft und wie verändert sich dies im Laufe der Geschichte? Die deutschsprachige Literatur hat seit der Mitte des 18. Jahrhunderts immer wieder das Lesen zum Thema gemacht, Leserinnen und Leser in den Mittelpunkt von Romanen und Erzählungen gerückt und in eindrucksvollen Leseszenen einen eigenen Raum der Kritik, der Reflexion und der Phantasien des Lesens geschaffen. Besonders genutzt wurde dieser Raum in Phasen des Umbruchs der Lese- und Medienkultur, namentlich gegen Ende des 18. und in der zweiten Hälfte des 20. Jahrhunderts, als es darum ging, die Bedeutung und die Funktion dieser Kulturtechnik neu zu bestimmen. Leseszenen spielen aber auch in der Jugend- und in der Unterhaltungsliteratur des 20. und 21. Jahrhunderts eine wichtige Rolle, wenn es immer wieder darum geht, die angeblich bedrohte Kulturtechnik des Bücherlesens als erlebnisreiches Eintauchen in andere Welten zu beschreiben, wie in Michael Endes „Die unendliche Geschichte“ oder Cornelia Funkes „Tintenherz“-Trilogie.
Romane wie Wielands ""Don Sylvio von Rosalva"", Goethes ""Werther"" oder Karl Philipp Moritz' ""Anton Reiser"" bieten differenzierte Auseinandersetzungen mit der Lesekultur des späten 18. Jahrhunderts und deren Veränderungen ebenso wie poetologisch bedeutsame Lektüremodelle. Analoges gilt für die Nachkriegsliteratur des 20. Jahrhunderts, Romane von Alfred Andersch, Arno Schmidt, Botho Strauß, Peter Handke und anderen, nun allerdings unter ganz anderen kulturellen und historischen Rahmenbedingungen. Die Beschäftigung mit literarischen Lesedarstellungen kann daher, so die der Vorlesung zu Grunde liegende These, einen neuen Blick auf das Lesen und seine Geschichte eröffnen. Anhand der Lektüre exemplarischer Texte und ihrer mediengeschichtlichen Kontextualisierung soll versucht werden, einen Zugang zu Dimensionen des Lesens herzustellen, die sowohl den empirischen als auch den traditionellen lesehistorischen Studien verborgen bleiben und die deren Befunde ergänzen und erweitern können.";wise19-20;VO;2019-09;2020-03;wien;['Michael Endes', 'Cornelia Funkes', 'Wielands', 'Goethes', 'Karl Philipp Moritz', 'Alfred Andersch', 'Arno Schmidt', 'Botho Strauß', 'Peter Handke'];
23;wien1115;NdL: Deutschsprachige Komödie im 18. Jahrhundert;"Die Vorlesung bietet einerseits einen Überblick über die kanonisierten Komödientexte des 18. Jahrhunderts (Lessing, Lenz, Tieck, Kleist), und stellt andererseits einen repräsentativen Ausschnitt aus der reichhaltigen Wiener Komödienproduktion vor, wobei die dramenpoetologischen und institutionellen Differenzen skizziert werden. Besonderes Interesse wird auch der Kontext der Aufklärung, der Modernisierungsprozesse, der damit verbundenen Verbürgerlichung beanspruchen.
01 Joseph Anton Stranitzky: Der Großmüthige Überwinder Seiner selbst 1724
01b Cosroes 1708
02 Luise Adelgunde Victorie Gottsched: Der Witzling 1745
03 Joseph Felix Kurz: Der dreißigjahrige ABC_Schütz 1754
04 Joseph Felix Kurz: Die Getreue Prinzessin Pumphia 1756
05 Philipp Hafner: Etwas zu lachen im Fasching 1764
06 Franz von Heufeld: Die Liebhaber nach der Mode. Oder: Was soll man für einen Mann nehmen? 1766
07 Franz von Heufeld: Der Bauer aus dem Gebirge in Wien (1767)/ Der Geburtstag (1766) In: F. v. H.: Lustspiele. Hrsg. mit Nachwort v. J. Sonnleitner. Wien: Lehner /Hollitzer 2014
08 Cornelius von Ayrenhoff Der Postzug 1769
09 Gotthold Ephraim Lessing Minna von Barnhelm 1767
10 Tobias Philipp von Gebler Der Minister 1771
11 Jakob Michael Reinhold Lenz Der Hofmeister 1774
12 Jakob Michael Reinhold Lenz Der neue Menoza 1774
13 Jakob Michael Reinhold Lenz Die Soldaten 1776
14 Emanuel Schikaneder Tiroler Wastel 1796
15 Schikaneder/Mozart Die Zauberflöte 1791
16 Ludwig Tieck Der gestiefelte Kater 1797
17 Heinrich von Kleist Amphitryon 1807
18 Heinrich von Kleist Der zerbrochene Krug 1808";wise19-20;VO;2019-09;2020-03;wien;['Lessing', 'Lenz', 'Tieck', 'Kleist', 'Joseph Anton Stranitzky', 'Cosroes', 'Luise Adelgunde Victorie Gottsched', 'Joseph Felix Kurz', 'Schütz', 'Joseph Felix Kurz', 'Pumphia', 'Philipp Hafner', 'Franz von Heufeld', 'Franz von Heufeld', 'F. v. H.', 'J. Sonnleitner', 'Cornelius von Ayrenhoff', 'Gotthold Ephraim Lessing', 'von Barnhelm', 'Tobias Philipp von Gebler', 'Jakob Michael Reinhold Lenz', 'Jakob Michael Reinhold Lenz', 'Jakob Michael Reinhold Lenz', 'Emanuel Schikaneder', 'Schikaneder', 'Mozart', 'Ludwig Tieck', 'Heinrich von Kleist', 'Heinrich von Kleist'];
24;wien1116;DaF/Z: Sprachenpolitische Grundfragen;"Vorbemerkung:
Sprachenpolitik ist nicht nur in fester Bestandteil jeder Bildungspolitik, des öffentlichen Lebens und der Innen- und Außenpolitik, sondern auch eine Grundlage um die Herausforderungen der (europäischen) Integration zu bewältigen. Die Verbreitung des Deutschen als Fremdsprache sowie die methodischen Konzepte der Vermittlung von Sprache, Landeskunde und Literatur waren bereits von politischem Interesse, noch ehe das Fach sich überhaupt als wissenschaftliches Fach etablieren konnte. Heute ist der sprachenpolitische Aspekt untrennbar mit der Selbstdefinition des Faches verbunden, zahlreiche Instrumente und Institutionen setzen die politischen Richtlinien um und beeinflussen damit nicht nur Forschung, Materialerstellung und Unterrichtspraxis, sondern definieren auch neue Bezugswissenschaften und Anwendungsgebiete für Deutsch als Fremd- und Zweitsprache.
Ziel der Lehrveranstaltung:
Die Studierenden sollen für die wichtige politische Dimension des Faches Deutsch als Fremd- und Zweitsprache sensibilisiert werden und die wichtigsten Parameter kennen lernen, durch welche sich diese in Vergangenheit und Gegenwart manifestierte. Die gesellschaftliche Bedeutung einzelner Konzepte und Konsequenzen sowie der eigenen sprachenpolitischen Aktivitäten sollen erklärt und reflektiert werden; die Basisliteratur soll den Studierenden vertraut werden.
Schwerpunkte / Themen (Detaillierte Angaben finden sich für jede Stunde auf Moodle):
- Einführung ins Thema Sprachenpolitik,
- Sprachenpolitik nach innen (Sprache und Integrationspolitik, Migranten- und Minderheitensprachen)
- Sprachenpolitik nach außen (die Lage des Detuschen weltweit - früher und heute, staatliche Konzepte, Institutionen, Verbände, Landeskunde und Sprachenpolitik)
- Sprachenpolitische Positionspapiere (offizielle Positionspapiere, Internationale Erhebungen und Beschreibungsinstrumente, Grundsatzerklärungen, Resolutionen, Thesen)
- Sprachenpolitik der Europäischen Union und des Europarates
- Deutsch im Kontext der Mehrsprachigkeit
- Methodisch-didaktische Konsequenzen (DACH, Plurizentrik, CLIL, Projekte, neue Konzepte)";wise19-20;VO;2019-09;2020-03;wien;;
25;wien1117;NdL: Das Nachwirken der Aristokratie in der österreichischen Literatur;„Was der Adel tut, ist Gesetz,“ stellte Franz Kafka 1920 Zur Frage der Gesetze fest, sowie: „den Adel [wagt] niemand zu verwerfen.“ Die übrige Bevölkerung handle nur nach geheimen elitären Scheingesetzen, ohne bislang eine eigenständige Tradition entwickelt zu haben und sich ihrer auf absehbare Zeit „gewürdigt“ zu erweisen. Von den möglichen Interpretationen dieser Behauptung wählt das Proseminar einen auf Österreich bezogenen realpolitischen Zugang: dass die ‚Frage nach dem Gesetz‘ auch als unmittelbare Reflexion des Endes der Habsburgermonarchie, der Aufhebung des Adelsstandes und der jungen Republik verstanden werden können. Wir gehen damit der Frage nach, inwieweit sich Aspekte des Aristokratischen (in Sprache und Bildung, Habitus und Umgangsformen, Architektur und Einrichtung, Spiel und Zeitvertreib, Geschichts- und Herkunftsmythen, Stoffen und Motiven ...) nach seinem offiziellen Ende erhalten und weiterhin resp. als neues Imaginäres formprägend in literarischen Werken gewirkt haben. Literatur diesbezüglich als ein besonderes Reflexionsmedium und ein sozialer Handlungsraum betrachtet (etwa des Expressionismus, des Ständestaats oder auch der 1960er und 1970er Jahre und bis ins 21. Jahrhundert hinein), verspricht spannende Aufschlüsse über Anachronien in der Entwicklung der Republikwerdung Österreichs zu liefern. Auf einer literaturgeschichtlichen Spurensuche sollen damit aristokratische resp. feudale Ausdrucksformen wiederentdeckt und republikanischen Idealen gegenübergestellt werden.;wise19-20;PS;2019-09;2020-03;wien;['Franz Kafka'];
